"2015-08-19","7"
"2015-07-12","7"
"2015-12-04","7"
"2015-06-14","7"
"2016-03-12","7"
"2017-05-23","7"
"2016-02-05","7"
"2016-09-05","7"
"2016-10-24","7"
"2016-10-13","7"
"2015-08-03","7"
"2015-06-13","7"
"2017-04-03","7"
"2017-04-17","7"
"2017-12-04","7"
"2016-10-23","7"
"2017-12-02","7"
"2017-04-16","7"
"2016-10-27","7"
"2016-05-25","7"
"2017-03-02","7"
"2015-10-29","7"
"2016-12-17","7"
"2016-07-05","7"
"2015-03-23","7"
"2015-10-31","7"
"2015-03-16","7"
"2017-04-01","7"
"2016-07-02","7"
"2015-11-06","7"
"2015-07-03","7"
"2016-11-20","7"
"2017-01-20","7"
"2016-12-21","7"
"2017-08-21","7"
"2015-07-24","7"
"2015-07-27","7"
"2015-01-22","6"
"2017-03-10","6"
"2015-06-18","6"
"2016-01-05","6"
"2016-10-08","6"
"2015-12-11","6"
"2015-11-04","6"
"2016-01-11","6"
"2016-12-04","6"
"2016-09-24","6"
"2016-07-12","6"
"2016-10-21","6"
"2015-08-04","6"
"2016-02-03","6"
"2015-11-02","6"
"2016-12-11","6"
"2016-06-07","6"
"2015-11-26","6"
"2015-11-27","6"
"2016-11-01","6"
"2015-03-24","6"
"2016-02-09","6"
"2016-03-28","6"
"2016-11-07","6"
"2015-07-11","6"
"2016-06-01","6"
"2015-09-14","6"
"2015-06-20","6"
"2016-11-12","6"
"2015-07-15","6"
"2016-01-14","6"
"2016-10-05","6"
"2016-03-29","6"
"2016-10-25","6"
"2015-10-30","6"
"2015-11-12","6"
"2016-04-22","6"
"2017-05-02","6"
"2016-05-27","6"
"2017-07-17","6"
"2016-04-10","6"
"2016-05-16","6"
"2016-07-28","6"
"2017-07-24","5"
"2016-05-30","5"
"2016-04-27","5"
"2016-10-02","5"
"2015-08-15","5"
"2015-11-17","5"
"2015-09-27","5"
"2017-04-19","5"
"2015-08-17","5"
"2015-04-03","5"
"2015-07-08","5"
"2016-04-08","5"
"2016-06-28","5"
"2017-11-28","5"
"2016-08-15","5"
"2015-08-20","5"
"2016-09-27","5"
"2017-02-19","5"
"2014-12-01","5"
"2015-11-21","5"
"2016-07-10","5"
"2016-03-19","5"
"2015-05-04","5"
"2017-04-18","5"
"2017-03-08","5"
"2017-02-12","5"
"2017-09-07","5"
"2016-04-01","5"
"2018-05-14","5"
"2016-05-31","5"
"2016-03-16","5"
"2016-11-05","5"
"2016-05-03","5"
"2016-09-11","5"
"2016-03-02","5"
"2016-10-12","5"
"2016-01-02","5"
"2016-03-27","5"
"2016-05-04","5"
"2015-08-02","5"
"2016-09-26","5"
"2015-07-10","5"
"2015-06-02","5"
"2016-01-12","5"
"2017-03-12","5"
"2016-01-13","5"
"2017-03-01","5"
"2017-07-14","5"
"2015-10-03","5"
"2017-02-04","5"
"2016-01-31","5"
"2015-07-16","5"
"2015-06-12","5"
"2016-04-25","5"
"2015-09-18","5"
"2016-02-17","5"
"2016-02-15","5"
"2015-06-25","5"
"2015-09-19","5"
"2015-03-06","5"
"2016-11-08","5"
"2016-03-31","5"
"2016-01-23","5"
"2016-08-31","5"
"2016-06-23","5"
"2016-08-24","4"
"2015-07-31","4"
"2017-07-07","4"
"2015-12-28","4"
"2017-05-24","4"
"2015-11-11","4"
"2016-10-28","4"
"2016-01-06","4"
"2015-07-26","4"
"2016-11-16","4"
"2016-05-09","4"
"2016-10-15","4"
"2016-10-20","4"
"2016-10-18","4"
"2016-02-16","4"
"2015-09-16","4"
"2015-02-16","4"
"2015-08-31","4"
"2015-09-10","4"
"2016-08-21","4"
"2015-01-29","4"
"2016-08-18","4"
"2016-05-17","4"
"2015-02-10","4"
"2017-05-05","4"
"2016-09-09","4"
"2016-06-24","4"
"2016-05-18","4"
"2016-09-20","4"
"2015-12-15","4"
"2016-03-18","4"
"2015-10-25","4"
"2016-03-01","4"
"2016-05-22","4"
"2016-10-30","4"
"2015-12-13","4"
"2017-05-21","4"
"2016-06-21","4"
"2015-06-26","4"
"2017-12-24","4"
"2014-11-28","4"
"2016-05-07","4"
"2016-06-10","4"
"2016-06-25","4"
"2017-07-25","4"
"2015-09-04","4"
"2016-11-21","4"
"2017-03-11","4"
"2016-01-20","4"
"2015-06-30","4"
"2016-06-30","4"
"2016-09-15","4"
"2016-04-18","4"
"2016-06-15","4"
"2016-04-14","4"
"2016-07-27","4"
"2016-07-17","4"
"2015-09-03","4"
"2015-07-20","4"
"2015-04-08","4"
"2017-05-17","4"
"2016-05-06","4"
"2015-07-28","4"
"2016-03-20","4"
"2016-05-02","3"
"2015-08-13","3"
"2015-07-04","3"
"2015-07-06","3"
"2016-04-06","3"
"2017-07-12","3"
"2016-04-28","3"
"2017-04-12","3"
"2015-02-12","3"
"2016-04-03","3"
"2017-07-30","3"
"2015-10-28","3"
"2016-06-13","3"
"2016-08-20","3"
"2015-09-08","3"
"2015-04-02","3"
"2016-09-04","3"
"2016-06-14","3"
"2015-03-15","3"
"2015-08-27","3"
"2015-12-09","3"
"2015-01-18","3"
"2016-04-30","3"
"2016-02-07","3"
"2015-02-17","3"
"2017-05-08","3"
"2016-02-23","3"
"2016-05-29","3"
"2016-09-08","3"
"2015-07-01","3"
"2016-02-29","3"
"2016-11-10","3"
"2018-02-13","3"
"2016-08-23","3"
"2017-05-18","3"
"2015-05-20","3"
"2017-11-14","3"
"2016-10-03","3"
"2015-11-03","3"
"2016-07-25","3"
"2017-07-22","3"
"2017-12-10","3"
"2015-02-19","3"
"2016-11-04","3"
"2017-06-26","3"
"2015-09-02","3"
"2015-04-18","3"
"2016-03-30","3"
"2015-01-13","3"
"2016-11-02","3"
"2016-11-09","3"
"2015-07-25","3"
"2016-03-04","3"
"2015-09-13","3"
"2017-04-28","3"
"2015-09-05","3"
"2016-07-11","3"
"2016-02-24","3"
"2017-02-18","3"
"2017-09-20","3"
"2017-07-10","3"
"2016-06-02","3"
"2016-03-03","3"
"2016-05-21","3"
"2015-10-05","3"
"2017-07-20","3"
"2016-03-14","3"
"2015-08-24","3"
"2015-11-15","3"
"2015-09-23","3"
"2017-07-27","2"
"2016-04-16","2"
"2015-08-14","2"
"2016-10-01","2"
"2017-06-25","2"
"2016-08-10","2"
"2016-05-19","2"
"2015-09-24","2"
"2015-09-07","2"
"2015-07-05","2"
"2017-04-13","2"
"2015-04-19","2"
"2015-01-24","2"
"2017-06-19","2"
"2015-11-14","2"
"2016-05-24","2"
"2016-08-01","2"
"2016-03-11","2"
"2015-11-18","2"
"2017-09-22","2"
"2015-01-25","2"
"2017-07-16","2"
"2015-08-10","2"
"2016-09-06","2"
"2015-04-16","2"
"2014-11-29","2"
"2015-04-15","2"
"2017-06-05","2"
"2017-05-29","2"
"2017-09-06","2"
"2016-04-21","2"
"2015-09-09","2"
"2017-07-15","2"
"2017-05-31","2"
"2017-11-07","2"
"2015-12-08","2"
"2015-01-15","2"
"2015-05-21","2"
"2015-01-20","2"
"2017-07-29","2"
"2016-08-22","2"
"2015-06-28","2"
"2015-05-22","2"
"2016-11-22","2"
"2016-09-07","2"
"2017-08-20","2"
"2017-11-12","2"
"2017-12-01","2"
"2016-06-22","2"
"2016-08-25","2"
"2018-04-30","2"
"2017-05-25","2"
"2016-08-26","2"
"2015-01-23","2"
"2015-05-08","2"
"2015-02-25","2"
"2017-06-01","2"
"2017-12-03","2"
"2016-02-28","2"
"2015-08-06","2"
"2015-01-28","2"
"2017-07-13","2"
"2016-05-12","2"
"2018-05-15","2"
"2015-04-23","2"
"2015-02-27","2"
"2017-11-15","2"
"2016-01-10","2"
"2016-03-13","2"
"2015-09-01","2"
"2015-03-12","2"
"2016-11-11","2"
"2015-09-29","2"
"2015-02-05","2"
"2016-11-03","2"
"2015-09-12","2"
"2015-03-01","2"
"2016-01-25","2"
"2015-02-03","2"
"2015-03-25","2"
"2016-10-17","2"
"2016-07-23","2"
"2016-07-06","2"
"2016-02-02","2"
"2015-05-13","2"
"2015-03-22","2"
"2016-06-19","2"
"2017-06-04","2"
"2015-04-06","2"
"2017-11-19","2"
"2015-02-09","2"
"2015-10-23","2"
"2016-10-22","2"
"2015-08-07","2"
"2016-01-15","2"
"2017-11-21","2"
"2016-03-25","2"
"2017-03-25","2"
"2016-08-13","2"
"2015-01-21","2"
"2017-05-20","2"
"2015-06-16","2"
"2016-07-13","2"
"2016-05-13","2"
"2017-03-22","2"
"2015-03-08","2"
"2015-03-31","1"
"2015-02-08","1"
"2016-09-02","1"
"2017-09-10","1"
"2015-05-31","1"
"2017-11-25","1"
"2016-02-12","1"
"2015-05-10","1"
"2015-04-10","1"
"2017-10-13","1"
"2015-03-05","1"
"2016-04-24","1"
"2014-12-06","1"
"2016-06-26","1"
"2016-09-22","1"
"2017-05-26","1"
"2017-11-26","1"
"2015-08-26","1"
"2015-05-07","1"
"2015-04-11","1"
"2014-11-26","1"
"2018-01-12","1"
"2015-03-09","1"
"2015-08-18","1"
"2017-05-27","1"
"2017-07-23","1"
"2017-07-09","1"
"2016-08-03","1"
"2017-05-14","1"
"2015-06-01","1"
"2017-12-12","1"
"2017-07-04","1"
"2017-05-10","1"
"2015-01-26","1"
"2017-11-30","1"
"2017-07-19","1"
"2016-08-08","1"
"2016-01-19","1"
"2015-04-14","1"
"2017-07-06","1"
"2015-08-22","1"
"2017-12-23","1"
"2017-12-21","1"
"2017-05-15","1"
"2016-05-11","1"
"2015-04-13","1"
"2015-08-12","1"
"2015-01-27","1"
"2016-05-10","1"
"2014-12-03","1"
"2015-06-27","1"
"2016-07-14","1"
"2017-05-07","1"
"2017-11-11","1"
"2017-11-08","1"
"2015-04-25","1"
"2015-09-11","1"
"2015-10-02","1"
"2015-05-15","1"
"2017-12-18","1"
"2018-02-18","1"
"2016-07-15","1"
"2014-12-10","1"
"2015-04-05","1"
"2015-02-11","1"
"2015-11-01","1"
"2015-05-03","1"
"2017-12-20","1"
"2016-08-14","1"
"2015-04-20","1"
"2018-01-16","1"
"2016-07-19","1"
"2015-02-23","1"
"2017-05-09","1"
"2017-11-13","1"
"2015-02-13","1"
"2015-11-25","1"
"2016-05-08","1"
"2017-07-26","1"
"2016-04-02","1"
"2016-08-06","1"
"2018-01-18","1"
"2017-07-02","1"
"2017-06-07","1"
"2015-05-12","1"
"2015-02-15","1"
"2014-11-10","1"
"2016-01-22","1"
"2018-02-17","1"
"2018-01-08","1"
"2016-03-15","1"
"2017-07-28","1"
"2015-07-07","1"
"2015-08-29","1"
"2018-03-10","1"
"2015-07-18","1"
"2017-06-20","1"
"2015-04-27","1"
"2016-07-26","1"
"2017-11-16","1"
"2015-03-26","1"
"2015-02-21","1"
"2015-03-14","1"
"2016-08-12","1"
"2015-09-17","1"
"2018-03-05","1"
"2017-11-17","1"
"2016-04-20","1"
"2015-03-21","1"
"2017-05-19","1"
"2015-05-27","1"
"2018-03-08","1"
"2016-10-04","1"
"2015-11-08","1"
"2015-04-24","1"
"2017-11-18","1"
"2015-02-04","1"
"2014-12-09","1"
"2015-01-07","1"
"2017-08-23","1"
"2017-05-11","1"
"2017-09-08","1"
"2015-03-29","1"
"2015-08-23","1"
"2014-11-30","1"
"2017-09-05","1"
"2017-06-21","1"
"2017-08-28","1"
"2015-01-14","1"
"2015-06-15","1"
"2015-03-10","1"
"2015-04-04","1"
"2015-03-20","1"
"2015-09-26","1"
"2015-03-30","1"
"2015-08-08","1"
"2016-04-26","1"
"2017-06-22","1"
"2015-05-25","1"
"2017-11-22","1"
"2015-05-26","1"
"2015-09-06","1"
"2016-06-06","1"
